,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
19,SI,2022-11-05,96.1,0.73,6.35,"Valdez, Framber",624641,664285,,called_strike,,,,,6,Edmundo Sosa strikes out swinging.,W,R,L,HOU,PHI,S,,,0,0,2022,1.35,0.79,0.3,2.79,,,,2,5,Top,,,,,455117,,,-4.140433067659892,-139.76797983003215,-5.539649337647063,18.571361553896956,32.329915705116306,-20.74500232538369,3.41,1.7,,,,94.8,2170,5.6,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.85,,,,,,,,32,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,147,0.0,-0.017
20,SI,2022-11-05,92.2,0.91,6.3,"Valdez, Framber",663837,664285,field_out,hit_into_play,,,,,2,"Matt Vierling grounds out sharply, second baseman Jose Altuve to first baseman Trey Mancini.",W,R,L,HOU,PHI,X,4,ground_ball,3,1,2022,1.36,0.61,0.12,3.2,,,,1,5,Top,141.88,146.0,,,455117,,,-4.896645488221816,-134.18690710960033,-3.3594472719140067,17.479991603325875,29.16844486682855,-24.287033211833556,3.43,1.66,12,106.3,-14,91.0,2184,5.6,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.92,0.229,0.206,0.0,1,0,0,2,31,5,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,148,0.021,-0.256
21,SI,2022-11-05,94.6,0.73,6.34,"Valdez, Framber",663837,664285,,ball,,,,,13,"Matt Vierling grounds out sharply, second baseman Jose Altuve to first baseman Trey Mancini.",W,R,L,HOU,PHI,B,,,2,1,2022,1.4,0.92,-0.94,0.54,,,,1,5,Top,,,,,455117,,,-7.396591449031931,-137.1605252702246,-11.259585619651215,19.39758477961705,33.31581662023784,-17.99815770123252,3.5,1.79,,,,92.9,2343,5.7,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.79,,,,,,,,31,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,142,0.0,0.075
22,SI,2022-11-05,92.6,0.9,6.4,"Valdez, Framber",663837,664285,,called_strike,,,,,7,"Matt Vierling grounds out sharply, second baseman Jose Altuve to first baseman Trey Mancini.",W,R,L,HOU,PHI,S,,,2,0,2022,1.23,1.04,-0.4,2.02,,,,1,5,Top,,,,,455117,,,-5.921299265770007,-134.51780525222293,-7.514079979567669,16.198153966185,31.873630097587284,-18.005512231108174,3.35,1.65,,,,91.4,2339,5.9,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.64,,,,,,,,31,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,141,0.0,-0.042
23,SI,2022-11-05,93.3,1.01,6.23,"Valdez, Framber",663837,664285,,ball,,,,,14,"Matt Vierling grounds out sharply, second baseman Jose Altuve to first baseman Trey Mancini.",W,R,L,HOU,PHI,B,,,1,0,2022,1.22,1.16,0.1,0.93,,,,1,5,Top,,,,,455117,,,-4.948589788845274,-135.34927080182405,-10.178600957744385,16.037862648357773,33.42883761405326,-15.754433609059967,3.47,1.7,,,,91.5,2322,5.7,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.84,,,,,,,,31,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,148,0.0,0.044
26,SI,2022-11-05,94.1,1.1,6.27,"Valdez, Framber",663837,664285,,ball,,,,,14,"Matt Vierling grounds out sharply, second baseman Jose Altuve to first baseman Trey Mancini.",W,R,L,HOU,PHI,B,,,0,0,2022,1.41,1.15,1.02,1.98,,,,1,5,Top,,,,,455117,,,-3.262784112422608,-136.67035888791827,-7.791268531667336,18.267259079657457,34.065190648215946,-16.160441982142128,3.41,1.7,,,,92.2,2369,5.6,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.93,,,,,,,,31,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,145,0.0,0.023
28,SI,2022-11-05,94.4,0.78,6.37,"Valdez, Framber",516416,664285,field_out,hit_into_play,,,,,8,"Jean Segura grounds out sharply, second baseman Jose Altuve to first baseman Trey Mancini.",W,R,L,HOU,PHI,X,4,ground_ball,1,0,2022,1.5,0.98,-0.14,1.92,,,,0,5,Top,136.3,146.51,,,455117,,,-5.664370598419428,-136.98040252154095,-7.833291106852035,20.053113222899917,36.43075340227597,-18.22010220989444,3.07,1.43,20,106.1,-5,92.4,2305,5.7,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.79,0.386,0.351,0.0,1,0,0,2,30,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,151,0.03,-0.255
30,CU,2022-11-05,79.0,1.16,6.15,"Valdez, Framber",516416,664285,,ball,,,,,13,"Jean Segura grounds out sharply, second baseman Jose Altuve to first baseman Trey Mancini.",W,R,L,HOU,PHI,B,,,0,0,2022,-0.92,-1.14,-0.87,0.07,,,,0,5,Top,,,,,455117,,,-2.650514413353904,-114.85904847018251,-4.167605367647629,-7.4953888585005615,24.901641719789744,-41.476210819186655,2.82,1.29,,,,77.5,2827,5.7,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.85,,,,,,,,30,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,331,0.0,0.033
61,FF,2022-11-05,95.9,-1.65,5.4,"Wheeler, Zack",663656,554430,field_out,hit_into_play,,,,,2,"Kyle Tucker grounds out, second baseman Jean Segura to first baseman Rhys Hoskins.",W,L,R,HOU,PHI,X,4,ground_ball,0,0,2022,-0.48,1.27,-0.03,3.01,,,665161,2,4,Bot,152.02,147.02,,,592663,,,5.425582142695774,-139.51326106985832,-3.6374019158029065,-7.466692717130041,32.63697534796244,-14.944725039389075,3.59,1.7,4,75.4,-36,97.0,2553,7.0,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.48,0.071,0.064,0.0,1,0,0,2,29,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,215,-0.028,-0.218
64,CU,2022-11-05,82.0,-1.76,5.41,"Wheeler, Zack",608324,554430,strikeout,swinging_strike,,,,,7,Alex Bregman strikes out swinging.,W,R,R,HOU,PHI,S,2,,0,2,2022,1.04,-0.66,-0.35,1.99,,,665161,1,4,Bot,,,,,592663,,,1.1926552576769336,-119.3953235831216,0.1457926515342114,9.650986229212668,24.410570965416863,-38.71283921428599,3.2,1.51,,,,82.7,2663,6.9,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.61,,,0.0,1,0,0,,28,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,55,-0.034,-0.179
66,SI,2022-11-05,96.9,-1.68,5.3,"Wheeler, Zack",608324,554430,,foul,,,,,5,Alex Bregman strikes out swinging.,W,R,R,HOU,PHI,S,,,0,2,2022,-1.37,1.0,-0.25,2.47,,,665161,1,4,Bot,,,,,592663,,,7.048669427363168,-140.81063269517273,-4.25792252060054,-19.920867085417264,36.58958325553137,-18.11021535622733,3.2,1.51,190,71.8,57,97.5,2455,7.1,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.44,,,,,,,,28,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,222,0.0,0.0
68,FF,2022-11-05,98.2,-1.54,5.5,"Wheeler, Zack",608324,554430,,foul_tip,,,,,8,Alex Bregman strikes out swinging.,W,R,R,HOU,PHI,S,,,0,1,2022,-1.0,1.49,0.27,1.99,,,665161,1,4,Bot,,,,,592663,,,7.3096310687217345,-142.53003494389876,-7.462492178431639,-15.403953091545908,38.80031946073985,-10.320207198534176,3.2,1.51,,,,98.8,2626,7.2,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.34,,,,,,,,28,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,224,0.0,-0.068
69,SI,2022-11-05,96.7,-1.71,5.39,"Wheeler, Zack",608324,554430,,swinging_strike,,,,,7,Alex Bregman strikes out swinging.,W,R,R,HOU,PHI,S,,,0,0,2022,-1.46,0.93,-0.4,1.77,,,665161,1,4,Bot,,,,,592663,,,6.883628634194747,-140.3527262847909,-6.15677258855504,-20.84172216510265,38.83344949452494,-18.57365124028091,3.2,1.51,,,,96.8,2346,7.0,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.51,,,,,,,,28,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,221,0.0,-0.048
72,FF,2022-11-05,96.7,-1.74,5.45,"Wheeler, Zack",670541,554430,field_out,hit_into_play,,,,,3,Yordan Alvarez flies out to shortstop Edmundo Sosa.,W,L,R,HOU,PHI,X,6,fly_ball,0,1,2022,-0.64,1.57,0.7,3.53,,,665161,0,4,Bot,123.72,121.05,,,592663,,,8.05200928884518,-140.5166647282776,-3.103558581476727,-10.40505791008271,34.1052640341276,-10.988493725033743,3.49,1.71,198,81.7,56,97.4,2471,6.9,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.59,0.037,0.039,0.0,1,0,0,3,27,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,225,-0.04,-0.287
73,SL,2022-11-05,93.7,-1.88,5.39,"Wheeler, Zack",670541,554430,,called_strike,,,,,3,Yordan Alvarez flies out to shortstop Edmundo Sosa.,W,L,R,HOU,PHI,S,,,0,0,2022,-0.06,0.82,0.7,3.25,,,665161,0,4,Bot,,,,,592663,,,6.891646780908394,-136.3491004970452,-1.6152632208689597,-2.273229568238564,30.49198708165345,-21.86725143964467,3.52,1.82,,,,95.1,2556,7.1,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.35,,,,,,,,27,1,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,199,0.0,-0.066
75,SI,2022-11-05,97.3,-1.79,5.41,"Wheeler, Zack",665161,554430,single,hit_into_play,,,,,4,Jeremy Pena singles on a line drive to left fielder Kyle Schwarber.,W,R,R,HOU,PHI,X,7,line_drive,0,0,2022,-1.42,1.14,-0.78,3.02,,,,0,4,Bot,110.69,96.12,,,592663,,,6.066479908960195,-141.46098898036146,-3.4495992124822537,-20.486329973339984,37.14730159147478,-16.34320073789821,3.62,1.74,176,79.6,15,97.8,2295,6.9,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.56,0.771,0.726,0.9,1,1,0,4,26,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,223,0.043,0.395
31,CH,2022-11-05,89.9,0.96,6.17,"Valdez, Framber",664761,664285,field_out,hit_into_play,,,,,12,Alec Bohm flies out to right fielder Kyle Tucker.,W,R,L,HOU,PHI,X,9,fly_ball,0,1,2022,1.2,0.64,1.07,2.82,,,,2,4,Top,197.98,99.38,,,455117,,,-2.225363372151302,-130.8477678197956,-3.656967438225328,14.248806651448714,27.87843713417218,-24.244075256900945,3.47,1.55,303,86.4,31,88.8,1831,5.6,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.88,0.04,0.045,0.0,1,0,0,3,25,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,136,0.013,-0.082
34,CU,2022-11-05,79.7,1.07,6.21,"Valdez, Framber",664761,664285,,called_strike,,,,,4,Alec Bohm flies out to right fielder Kyle Tucker.,W,R,L,HOU,PHI,S,,,0,0,2022,-0.68,-1.29,-0.7,2.31,,,,2,4,Top,,,,,455117,,,-2.6079198725026806,-115.99591010786628,0.6841038905336223,-5.511251130312528,24.57223489511536,-44.0529803999386,3.41,1.59,,,,79.1,3009,6.1,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.36,,,,,,,,25,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,323,0.0,-0.017
35,SI,2022-11-05,96.4,0.63,6.21,"Valdez, Framber",592206,664285,strikeout,called_strike,,,,,13,Nick Castellanos called out on strikes.,W,R,L,HOU,PHI,S,2,,3,2,2022,1.44,0.93,-0.96,1.77,,,,1,4,Top,,,,,455117,,,-7.40935257374668,-139.8946974629844,-8.225299111542492,20.593208046952117,33.71511578867761,-18.20265905769899,3.55,1.73,,,,95.3,2284,6.0,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.54,,,0.0,1,0,0,,24,10,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,149,0.019,-0.207
38,CU,2022-11-05,80.8,1.05,6.09,"Valdez, Framber",592206,664285,,foul,,,,,13,Nick Castellanos called out on strikes.,W,R,L,HOU,PHI,S,,,3,2,2022,-0.77,-1.65,-1.23,0.41,,,,1,4,Top,,,,,455117,,,-3.6323049934708354,-117.47222590212834,-2.6707975579136933,-6.091763855958542,28.265392270303487,-46.75607828615694,3.65,1.74,,,,80.7,3030,6.9,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,53.62,,,,,,,,24,9,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,324,0.0,0.0
40,CU,2022-11-05,81.5,1.0,6.12,"Valdez, Framber",592206,664285,,ball,,,,,13,Nick Castellanos called out on strikes.,W,R,L,HOU,PHI,B,,,2,2,2022,-0.79,-1.36,-1.15,-0.12,,,,1,4,Top,,,,,455117,,,-3.277492677231333,-118.4764940750742,-4.663569888258482,-6.59277110491504,27.28759973366162,-43.92895649199174,3.52,1.7,,,,80.3,2998,6.0,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.54,,,,,,,,24,8,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,334,0.0,0.073
42,SI,2022-11-05,97.3,0.56,6.25,"Valdez, Framber",592206,664285,,foul,,,,,5,Nick Castellanos called out on strikes.,W,R,L,HOU,PHI,S,,,2,2,2022,1.28,0.77,0.09,2.72,,,,1,4,Top,,,,,455117,,,-4.136723103901361,-141.61254353111582,-5.645993982492539,18.22777655223481,33.28521008458717,-20.677028422178985,3.65,1.74,281,95.8,20,96.1,2211,5.6,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.87,,,,,,,,24,7,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,145,0.0,0.0
43,CU,2022-11-05,81.0,0.95,6.15,"Valdez, Framber",592206,664285,,foul,,,,,13,Nick Castellanos called out on strikes.,W,R,L,HOU,PHI,S,,,2,2,2022,-0.96,-1.45,-0.09,1.12,,,,1,4,Top,,,,,455117,,,-0.478755405646933,-117.92023783038204,-1.684736896253333,-8.725266369242684,26.958701337198768,-45.37514730580557,3.65,1.74,3,66.4,-28,79.6,3083,5.7,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.75,,,,,,,,24,6,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,333,0.0,0.0
45,CU,2022-11-05,81.6,1.14,6.05,"Valdez, Framber",592206,664285,,ball,,,,,13,Nick Castellanos called out on strikes.,W,R,L,HOU,PHI,B,,,1,2,2022,-1.01,-1.43,-0.68,-0.42,,,,1,4,Top,,,,,455117,,,-2.128059695081996,-118.69080452326789,-5.021073991879836,-8.859334971951549,28.23958454234999,-44.49740644927431,3.58,1.76,,,,80.1,3012,5.8,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.69,,,,,,,,24,5,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,334,0.0,0.023
48,CU,2022-11-05,80.7,0.92,6.06,"Valdez, Framber",592206,664285,,ball,,,,,13,Nick Castellanos called out on strikes.,W,R,L,HOU,PHI,B,,,0,2,2022,-0.92,-1.53,-1.67,0.04,,,,1,4,Top,,,,,455117,,,-3.9753591998428366,-117.38483867015135,-3.630209089540283,-7.4429137503875165,27.27814598586497,-45.52149049931185,3.58,1.79,,,,79.4,2987,5.9,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.57,,,,,,,,24,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,327,0.0,0.011
49,CU,2022-11-05,80.8,0.8,6.15,"Valdez, Framber",592206,664285,,foul,,,,,14,Nick Castellanos called out on strikes.,W,R,L,HOU,PHI,S,,,0,2,2022,-0.84,-1.49,0.93,2.15,,,,1,4,Top,,,,,455117,,,1.8596386976355903,-117.5991166143153,0.6609962364551811,-8.065330921786245,25.96949293029912,-46.25006357306687,3.65,1.74,4,72.8,-28,79.5,2891,5.8,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.73,,,,,,,,24,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,325,0.0,0.0
51,SI,2022-11-05,96.8,0.48,6.35,"Valdez, Framber",592206,664285,,foul,,,,,12,Nick Castellanos called out on strikes.,W,R,L,HOU,PHI,S,,,0,1,2022,1.46,0.8,1.24,3.06,,,,1,4,Top,,,,,455117,,,-1.2595986191794224,-140.8138276792123,-4.941920031575537,19.65878174106446,34.527486502311646,-20.663942782980172,3.65,1.74,186,69.5,31,95.1,2299,5.5,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,55.02,,,,,,,,24,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,155,0.0,-0.031
53,CU,2022-11-05,81.0,1.04,6.15,"Valdez, Framber",592206,664285,,foul,,,,,13,Nick Castellanos called out on strikes.,W,R,L,HOU,PHI,S,,,0,0,2022,-0.83,-1.53,-0.84,1.67,,,,1,4,Top,,,,,455117,,,-2.5848480068443926,-117.72214317012146,-0.2649695381752586,-6.943920834244333,28.304282748308207,-46.32037855219853,3.65,1.74,5,69.9,-23,79.7,3088,6.1,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.41,,,,,,,,24,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,325,0.0,-0.024
55,SI,2022-11-05,97.3,0.58,6.26,"Valdez, Framber",547180,664285,strikeout,swinging_strike,,,,,12,Bryce Harper strikes out swinging.,W,L,L,HOU,PHI,S,2,,2,2,2022,1.34,1.01,1.26,2.59,,,,0,4,Top,,,,,455117,,,-1.2428057453354182,-141.44288109503498,-6.481698230760287,18.115242658527947,37.21793971326355,-17.310557964781484,3.24,1.62,,,,95.8,2435,5.8,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.69,,,0.0,1,0,0,,23,5,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,148,0.027,-0.195
57,CU,2022-11-05,80.8,0.96,6.13,"Valdez, Framber",547180,664285,,ball,,,,,13,Bryce Harper strikes out swinging.,W,L,L,HOU,PHI,B,,,1,2,2022,-0.86,-1.48,-1.46,0.88,,,,0,4,Top,,,,,455117,,,-3.73494431173681,-117.47632963978228,-2.0597153383141946,-6.928148892526892,27.09049845913068,-45.40773370079884,3.05,1.56,,,,79.4,2935,5.8,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.66,,,,,,,,23,4,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard,330,0.0,0.037
59,FC,2022-11-05,83.6,0.95,6.2,"Valdez, Framber",547180,664285,,called_strike,,,,,7,Bryce Harper strikes out swinging.,W,L,L,HOU,PHI,S,,,1,1,2022,-0.29,-0.55,-0.44,1.93,,,,0,4,Top,,,,,455117,,,-2.591440841163376,-121.70493840965084,-2.3199923192042675,-2.380000598096798,24.11823533367253,-37.42210212275161,3.17,1.59,,,,82.8,2715,5.7,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,54.77,,,,,,,,23,3,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard,317,0.0,-0.054
62,FC,2022-11-05,82.3,1.03,6.19,"Valdez, Framber",547180,664285,,ball,,,,,12,Bryce Harper strikes out swinging.,W,L,L,HOU,PHI,B,,,0,1,2022,-0.3,-0.73,0.06,3.43,,,,0,4,Top,,,,,455117,,,-1.5730962754349591,-119.7487913520636,1.6582096241644246,-2.5769048677504878,24.366026150430624,-39.773390096311694,3.26,1.67,,,,80.6,2647,5.2,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,55.25,,,,,,,,23,2,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard,317,0.0,0.025
63,FC,2022-11-05,82.6,1.05,6.16,"Valdez, Framber",547180,664285,,swinging_strike,,,,,14,Bryce Harper strikes out swinging.,W,L,L,HOU,PHI,S,,,0,0,2022,-0.4,-0.79,0.29,1.39,,,,0,4,Top,,,,,455117,,,-0.9413611454358042,-120.28817400175278,-2.761209015858442,-3.707319347092331,24.235951638356124,-39.52975207598377,3.24,1.62,,,,81.3,2758,5.5,715719,664285,455117,641820,514888,608324,665161,670541,676801,663656,55.04,,,,,,,,23,1,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard,321,0.0,-0.034
77,SI,2022-11-05,98.0,-1.84,5.27,"Wheeler, Zack",514888,554430,strikeout,swinging_strike,,,,,13,Jose Altuve strikes out swinging.,W,R,R,HOU,PHI,S,2,,2,2,2022,-1.47,0.81,-1.4,1.76,,676801,,2,3,Bot,,,,,592663,,,4.647112549306431,-142.50256691720514,-5.883701256114725,-21.042200951149173,36.018410352086896,-19.90984205778083,2.84,1.3,,,,98.9,2292,7.1,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.44,,,0.0,1,0,0,,22,6,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,223,-0.038,-0.259
79,FF,2022-11-05,98.4,-1.66,5.44,"Wheeler, Zack",514888,554430,,foul,,,,,3,Jose Altuve strikes out swinging.,W,R,R,HOU,PHI,S,,,2,2,2022,-0.71,1.48,0.35,2.82,,676801,,2,3,Bot,,,,,592663,,,7.188082608088322,-143.02774869467382,-5.124765624712012,-11.41931338625196,34.344345541732416,-10.829002503765173,2.84,1.3,229,79.3,37,99.4,2478,7.0,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.5,,,,,,,,22,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,216,0.0,0.0
82,FF,2022-11-05,96.8,-1.63,5.34,"Wheeler, Zack",514888,554430,,called_strike,,,,,6,Jose Altuve strikes out swinging.,W,R,R,HOU,PHI,S,,,2,1,2022,-0.63,1.5,0.34,1.75,,676801,,2,3,Bot,,,,,592663,,,6.818079700552716,-140.64342620519315,-7.514086110703209,-9.953056159617974,33.12367488578342,-10.775805410982167,2.82,1.23,,,,98.1,2420,7.2,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.31,,,,,,,,22,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,225,0.0,-0.074
84,FF,2022-11-05,97.8,-1.73,5.29,"Wheeler, Zack",514888,554430,,called_strike,,,,,6,Jose Altuve strikes out swinging.,W,R,R,HOU,PHI,S,,,2,0,2022,-0.55,1.21,0.68,2.14,,676801,,2,3,Bot,,,,,592663,,,7.919006870277466,-142.19940079357096,-5.87550883073157,-9.25554848570466,32.3193696461566,-14.627043524510668,2.97,1.32,,,,99.6,2503,7.3,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.18,,,,,,,,22,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,222,0.0,-0.045
86,FF,2022-11-05,97.8,-1.73,5.36,"Wheeler, Zack",514888,554430,,ball,,,,,12,Jose Altuve strikes out swinging.,W,R,R,HOU,PHI,B,,,1,0,2022,-0.65,1.38,0.02,3.8,,676801,,2,3,Bot,,,,,592663,,,6.287469166670418,-142.28828116941446,-1.881145897100347,-10.335668301703569,34.79415334636186,-13.233625728095651,2.79,1.29,,,,98.8,2501,7.0,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.49,,,,,,,,22,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,221,0.0,0.028
87,FF,2022-11-05,98.0,-1.66,5.47,"Wheeler, Zack",514888,554430,,ball,,,,,12,Jose Altuve strikes out swinging.,W,R,R,HOU,PHI,B,,,0,0,2022,-0.42,1.55,0.9,3.73,,676801,,2,3,Bot,,,,,592663,,,7.972047412811412,-142.43954449344753,-2.793722957854964,-7.536270992748678,33.85755451174099,-10.726922474318108,2.79,1.29,,,,99.1,2528,7.0,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.45,,,,,,,,22,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,208,0.0,0.037
89,SI,2022-11-05,97.3,-1.65,5.32,"Wheeler, Zack",455117,554430,field_out,hit_into_play,,,,,4,"Martin Maldonado grounds out, third baseman Alec Bohm to first baseman Rhys Hoskins.   Chas McCormick to 2nd.",W,R,R,HOU,PHI,X,5,ground_ball,1,1,2022,-1.47,0.94,-0.37,2.39,,,676801,1,3,Bot,111.46,185.04,,,592663,,,6.909990643558035,-141.3627630349553,-4.489611695949993,-21.293437018650227,35.662760664592,-18.77293612216557,3.28,1.52,2,65.9,-56,98.1,2307,7.1,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.42,0.251,0.231,0.0,1,0,0,2,21,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,221,-0.019,-0.354
92,SI,2022-11-05,96.6,-1.6,5.34,"Wheeler, Zack",455117,554430,,ball,,,,,13,"Martin Maldonado grounds out, third baseman Alec Bohm to first baseman Rhys Hoskins.   Chas McCormick to 2nd.",W,R,R,HOU,PHI,B,,,0,1,2022,-1.44,0.77,-1.19,1.78,,,676801,1,3,Bot,,,,,592663,,,4.431755859724939,-140.4614293058488,-5.699490358923959,-19.995094641229755,33.78705014723516,-20.81808202415196,3.17,1.53,,,,97.5,2290,7.0,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.51,,,,,,,,21,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,221,0.0,0.031
93,SI,2022-11-05,96.1,-1.69,5.28,"Wheeler, Zack",455117,554430,,called_strike,,,,,7,"Martin Maldonado grounds out, third baseman Alec Bohm to first baseman Rhys Hoskins.   Chas McCormick to 2nd.",W,R,R,HOU,PHI,S,,,0,0,2022,-1.41,0.7,-0.36,1.76,,,676801,1,3,Bot,,,,,592663,,,6.842462145833308,-139.62588527761682,-5.350460122057467,-19.94840587105925,33.37314226143324,-21.953548834369816,3.23,1.56,,,,97.6,2388,7.4,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.12,,,,,,,,21,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,223,0.0,-0.048
96,SI,2022-11-05,97.4,-1.79,5.26,"Wheeler, Zack",676801,554430,force_out,hit_into_play,,,,,11,"Chas McCormick grounds into a force out, pitcher Zack Wheeler to second baseman Jean Segura.   Trey Mancini out at 2nd.    Chas McCormick to 1st.",W,R,R,HOU,PHI,X,1,ground_ball,3,2,2022,-1.6,0.61,-1.0,2.51,,,641820,0,3,Bot,126.18,186.87,,,592663,,,5.895427369565153,-141.71898505216083,-3.2883272414311744,-22.8873274877378,35.12097298008432,-23.37818358509741,3.23,1.54,17,38.9,-4,98.4,2344,7.0,715719,554430,592663,656555,516416,664761,624641,656941,663837,592206,53.45,0.209,0.22,0.0,1,0,0,1,20,6,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,217,-0.037,-0.637
