,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
2023,SI,2023-09-10,95.0,-2.19,5.76,"Berríos, José",679845,621244,field_out,hit_into_play,,,,,8,"Nick Loftin grounds out sharply, first baseman Vladimir Guerrero Jr.  to pitcher Jose Berrios.",R,R,R,TOR,KC,X,3,ground_ball,3,2,2023,-1.28,0.86,0.08,1.91,,,,1,2,Top,159.27,149.84,,,672386,,,8.813299127134105,-137.86780346812168,-6.333180118322741,-18.324592754037266,32.77611865275368,-19.8635782853066,3.32,1.51,6,100.1,-17,94.9,2178,6.6,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,53.95,0.163,0.154,0.0,1,0,0,2,10,6,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,220,0.017,-0.211
2034,CH,2023-09-10,86.4,-2.28,5.66,"Berríos, José",679845,621244,,ball,,,,,13,"Nick Loftin grounds out sharply, first baseman Vladimir Guerrero Jr.  to pitcher Jose Berrios.",R,R,R,TOR,KC,B,,,2,2,2023,-1.13,0.26,-0.02,0.48,,,,1,2,Top,,,,,672386,,,7.702584619725265,-125.46350370467196,-6.605511806660638,-13.519035282982344,26.496094992690235,-28.23886729388777,3.55,1.58,,,,86.3,1309,6.4,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.05,,,,,,,,10,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,250,0.0,0.061
2108,SV,2023-09-10,84.5,-2.33,5.63,"Berríos, José",679845,621244,,ball,,,,,14,"Nick Loftin grounds out sharply, first baseman Vladimir Guerrero Jr.  to pitcher Jose Berrios.",R,R,R,TOR,KC,B,,,1,2,2023,0.73,-0.64,0.93,0.39,,,,1,2,Top,,,,,672386,,,6.128327412679276,-122.89989011065006,-4.485742261913623,5.9441205628289095,27.12586863240384,-37.85823214342688,3.59,1.61,,,,84.1,2316,6.3,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.16,,,,,,,,10,4,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,36,0.0,0.029
2140,SV,2023-09-10,83.6,-2.32,5.76,"Berríos, José",679845,621244,,swinging_strike,,,,,9,"Nick Loftin grounds out sharply, first baseman Vladimir Guerrero Jr.  to pitcher Jose Berrios.",R,R,R,TOR,KC,S,,,1,1,2023,1.19,-0.34,0.59,1.66,,,,1,2,Top,,,,,672386,,,4.381644281623949,-121.67505524483784,-2.3510324079745333,10.898472191398882,24.138778176183692,-35.27935727026392,3.32,1.51,,,,83.7,2354,6.3,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.15,,,,,,,,10,3,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,39,0.0,-0.044
2175,SI,2023-09-10,94.3,-2.27,5.79,"Berríos, José",679845,621244,,ball,,,,,14,"Nick Loftin grounds out sharply, first baseman Vladimir Guerrero Jr.  to pitcher Jose Berrios.",R,R,R,TOR,KC,B,,,0,1,2023,-1.05,1.02,0.93,1.47,,,,1,2,Top,,,,,672386,,,10.658139280550088,-136.80170750118074,-7.795347624522345,-15.554507612925374,30.099897035380824,-17.683120587193283,3.61,1.58,,,,94.3,2155,6.4,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.06,,,,,,,,10,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,218,0.0,0.02
2254,SI,2023-09-10,93.0,-2.18,5.75,"Berríos, José",679845,621244,,called_strike,,,,,6,"Nick Loftin grounds out sharply, first baseman Vladimir Guerrero Jr.  to pitcher Jose Berrios.",R,R,R,TOR,KC,S,,,0,0,2023,-1.04,1.25,0.31,2.38,,,,1,2,Top,,,,,672386,,,8.662599816977824,-135.0913156156759,-5.574605075192705,-14.700806697422951,31.151246748989184,-15.765539793202308,3.52,1.56,,,,92.8,2066,6.4,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.08,,,,,,,,10,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,218,0.0,-0.026
2311,SI,2023-09-10,94.5,-1.93,5.81,"Berríos, José",686681,621244,strikeout,called_strike,,,,,9,Michael Massey called out on strikes.,R,L,R,TOR,KC,S,2,,0,2,2023,-1.05,0.88,0.61,1.94,,,,0,2,Top,,,,,672386,,,8.991932733109161,-137.13600237957502,-6.248278522041176,-15.411891278785394,34.193540574733326,-19.80178060366716,3.59,1.7,,,,94.1,2038,6.5,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.0,,,0.0,1,0,0,,9,3,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,218,0.023,-0.152
2320,SV,2023-09-10,83.7,-2.29,5.79,"Berríos, José",686681,621244,,foul,,,,,9,Michael Massey called out on strikes.,R,L,R,TOR,KC,S,,,0,1,2023,1.26,-0.65,0.35,2.0,,,,0,2,Top,,,,,672386,,,3.6121899095398375,-121.94303136736504,-1.0204647291609854,11.843379792792293,24.985637408011137,-38.69208713144731,3.58,1.74,6,86.2,-20,83.7,2317,6.3,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.19,,,,,,,,9,2,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,38,0.0,-0.048
2426,FF,2023-09-10,94.3,-2.31,5.79,"Berríos, José",686681,621244,,called_strike,,,,,7,Michael Massey called out on strikes.,R,L,R,TOR,KC,S,,,0,0,2023,-0.48,1.29,-0.56,1.72,,,,0,2,Top,,,,,672386,,,5.6233673336118,-137.02281787868984,-7.729563117672495,-7.364225941380108,31.514154707737603,-14.366425289698311,3.5,1.74,,,,94.2,2298,6.4,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.12,,,,,,,,9,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,218,0.0,-0.038
2445,CH,2023-09-10,88.9,1.29,6.09,"Ragans, Cole",665489,666142,field_out,hit_into_play,,,,,8,Vladimir Guerrero Jr.  lines out to left fielder MJ Melendez.,R,R,L,TOR,KC,X,7,line_drive,3,2,2023,1.26,0.83,-0.05,1.96,,,,2,1,Bot,43.31,100.1,,,521692,,,-5.919007494212363,-129.16311649513617,-5.756797937390253,15.331835038557612,28.323559819372583,-21.89458733082919,3.67,1.68,317,87.6,26,88.6,2077,6.3,716641,666142,521692,679845,686681,672580,677951,669004,664728,671221,54.2,0.109,0.126,0.0,1,0,0,3,8,8,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,118,-0.01,-0.133
2554,FC,2023-09-10,93.5,1.37,6.17,"Ragans, Cole",665489,666142,,foul,,,,,13,Vladimir Guerrero Jr.  lines out to left fielder MJ Melendez.,R,R,L,TOR,KC,S,,,3,2,2023,0.05,0.8,-1.02,2.58,,,,2,1,Bot,,,,,521692,,,-6.244484444909098,-136.0111429738379,-5.305620027078668,1.895176570404998,28.44452914057115,-21.227972739172408,3.67,1.68,10,107.3,-15,93.5,2633,6.2,716641,666142,521692,679845,686681,672580,677951,669004,664728,671221,54.3,,,,,,,,8,7,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,134,0.0,0.0
2602,CH,2023-09-10,88.8,1.28,6.05,"Ragans, Cole",665489,666142,,ball,,,,,14,Vladimir Guerrero Jr.  lines out to left fielder MJ Melendez.,R,R,L,TOR,KC,B,,,2,2,2023,1.35,1.08,0.04,0.47,,,,2,1,Bot,,,,,521692,,,-5.856102876390235,-128.75856268277076,-9.75990337224927,16.279311539760155,29.31829370921612,-18.18068242569023,3.71,1.74,,,,88.2,2026,6.3,716641,666142,521692,679845,686681,672580,677951,669004,664728,671221,54.19,,,,,,,,8,6,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,125,0.0,0.041
2648,SL,2023-09-10,87.8,1.41,6.13,"Ragans, Cole",665489,666142,,foul,,,,,4,Vladimir Guerrero Jr.  lines out to left fielder MJ Melendez.,R,R,L,TOR,KC,S,,,2,2,2023,-0.18,0.0,-0.67,2.63,,,,2,1,Bot,,,,,521692,,,-4.643781252126987,-127.81134201219938,-2.390159665508464,-1.0989659650301074,24.806495283075016,-31.87675934829665,3.67,1.68,340,106.3,45,87.9,2684,6.2,716641,666142,521692,679845,686681,672580,677951,669004,664728,671221,54.28,,,,,,,,8,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,324,0.0,0.0
2765,CH,2023-09-10,88.1,1.38,6.09,"Ragans, Cole",665489,666142,,ball,,,,,14,Vladimir Guerrero Jr.  lines out to left fielder MJ Melendez.,R,R,L,TOR,KC,B,,,1,2,2023,1.43,1.04,1.46,1.05,,,,2,1,Bot,,,,,521692,,,-2.744399355759004,-127.98100724960068,-8.199501668590841,16.176267823401478,28.802465567983727,-19.245987148601223,3.77,1.77,,,,87.7,2127,6.3,716641,666142,521692,679845,686681,672580,677951,669004,664728,671221,54.16,,,,,,,,8,4,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,122,0.0,0.017
2830,CH,2023-09-10,87.5,1.49,6.11,"Ragans, Cole",665489,666142,,ball,,,,,14,Vladimir Guerrero Jr.  lines out to left fielder MJ Melendez.,R,R,L,TOR,KC,B,,,0,2,2023,1.29,1.03,1.54,1.88,,,,2,1,Bot,,,,,521692,,,-2.5387094768422136,-127.31096705025666,-6.154724184260763,14.527688449531842,27.192478619390958,-19.9467162854231,3.75,1.77,,,,87.4,2078,6.3,716641,666142,521692,679845,686681,672580,677951,669004,664728,671221,54.15,,,,,,,,8,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,120,0.0,0.009
2919,FF,2023-09-10,98.4,1.11,6.34,"Ragans, Cole",665489,666142,,foul,,,,,3,Vladimir Guerrero Jr.  lines out to left fielder MJ Melendez.,R,R,L,TOR,KC,S,,,0,1,2023,1.3,1.29,0.69,3.12,,,,2,1,Bot,,,,,521692,,,-4.131732081585773,-143.25566581628402,-6.280602617263288,18.854007710732475,32.55773897796947,-13.19233324146464,3.67,1.68,289,87.8,39,98.2,2556,6.1,716641,666142,521692,679845,686681,672580,677951,669004,664728,671221,54.37,,,,,,,,8,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,134,0.0,-0.024
3076,FF,2023-09-10,98.8,1.18,6.22,"Ragans, Cole",665489,666142,,called_strike,,,,,1,Vladimir Guerrero Jr.  lines out to left fielder MJ Melendez.,R,R,L,TOR,KC,S,,,0,0,2023,1.17,1.43,-0.33,3.35,,,,2,1,Bot,,,,,521692,,,-6.824661056796381,-143.6600196623939,-5.691900384226533,17.835624544911777,33.15419183786848,-11.172361591443495,3.8,1.72,,,,98.6,2569,6.2,716641,666142,521692,679845,686681,672580,677951,669004,664728,671221,54.28,,,,,,,,8,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,136,0.0,-0.017
3164,CH,2023-09-10,87.8,1.56,6.11,"Ragans, Cole",666182,666142,strikeout,swinging_strike,,,,,14,Bo Bichette strikes out swinging.,R,R,L,TOR,KC,S,2,,0,2,2023,1.56,0.72,2.0,1.88,,,,1,1,Bot,,,,,521692,,,-2.152898161654514,-127.84328995764264,-5.607867269538941,17.50880654660436,26.404055543045,-23.30828970302663,3.72,1.74,,,,87.7,1890,6.2,716641,666142,521692,679845,686681,672580,677951,669004,664728,671221,54.34,,,0.0,1,0,0,,7,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,113,-0.016,-0.109
3202,CU,2023-09-10,84.7,1.44,6.28,"Ragans, Cole",666182,666142,,foul,,,,,9,Bo Bichette strikes out swinging.,R,R,L,TOR,KC,S,,,0,2,2023,-0.75,-0.82,0.36,1.87,,,,1,1,Bot,,,,,521692,,,-1.005469347949431,-123.3295592368933,-2.2457972668863246,-7.411376179813621,27.26799893785033,-40.165669849572666,3.72,1.74,4,71.6,-25,84.1,2435,6.1,716641,666142,521692,679845,686681,672580,677951,669004,664728,671221,54.41,,,,,,,,7,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,329,0.0,0.0
3322,FF,2023-09-10,98.9,1.17,6.27,"Ragans, Cole",666182,666142,,foul,,,,,5,Bo Bichette strikes out swinging.,R,R,L,TOR,KC,S,,,0,2,2023,0.98,1.58,0.27,2.65,,,,1,1,Bot,,,,,521692,,,-4.734578621515458,-143.67314434919595,-8.08556845963887,14.721592963790185,34.9851966867429,-8.537507813970754,3.72,1.74,159,82.4,12,98.3,2521,6.2,716641,666142,521692,679845,686681,672580,677951,669004,664728,671221,54.32,,,,,,,,7,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,135,0.0,0.0
3507,FF,2023-09-10,97.9,1.2,6.29,"Ragans, Cole",666182,666142,,foul,,,,,2,Bo Bichette strikes out swinging.,R,R,L,TOR,KC,S,,,0,1,2023,1.1,1.3,0.18,3.16,,,,1,1,Bot,,,,,521692,,,-5.289548080745031,-142.33735152391233,-5.883392100552991,16.243687159794746,35.66775938305407,-13.299218199489571,3.72,1.74,261,81.7,39,97.2,2547,6.2,716641,666142,521692,679845,686681,672580,677951,669004,664728,671221,54.34,,,,,,,,7,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,134,0.0,-0.036
3549,FC,2023-09-10,92.9,1.55,6.19,"Ragans, Cole",666182,666142,,foul,,,,,1,Bo Bichette strikes out swinging.,R,R,L,TOR,KC,S,,,0,0,2023,0.06,0.54,-0.71,3.28,,,,1,1,Bot,,,,,521692,,,-5.897623694912813,-135.14686863300344,-2.8022910115454787,2.184443901488089,32.76800875862454,-25.108246234397047,3.72,1.74,4,65.6,-42,92.2,2572,6.1,716641,666142,521692,679845,686681,672580,677951,669004,664728,671221,54.36,,,,,,,,7,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,136,0.0,-0.026
3765,SL,2023-09-10,88.2,1.46,6.21,"Ragans, Cole",543807,666142,strikeout,swinging_strike,,,,,13,George Springer strikes out swinging.,R,R,L,TOR,KC,S,2,,2,2,2023,0.14,0.27,-1.03,2.13,,,,0,1,Bot,,,,,521692,,,-6.302293575854439,-128.23989360565363,-4.327592256510875,2.908701652044655,28.60030674248937,-28.453265197420688,3.69,1.65,,,,87.5,2543,6.1,716641,666142,521692,679845,686681,672580,677951,669004,664728,671221,54.41,,,0.0,1,0,0,,6,6,Slider,0,0,0,0,0,0,0,0,Standard,Standard,6,-0.021,-0.213
3860,CH,2023-09-10,88.0,1.47,6.16,"Ragans, Cole",543807,666142,,ball,,,,,14,George Springer strikes out swinging.,R,R,L,TOR,KC,B,,,1,2,2023,1.34,0.7,0.58,1.24,,,,0,1,Bot,,,,,521692,,,-4.932146857732159,-127.9288606568074,-7.233927548843194,15.757802942271333,27.78859710928555,-23.16288795074628,3.74,1.71,,,,87.6,1929,6.2,716641,666142,521692,679845,686681,672580,677951,669004,664728,671221,54.31,,,,,,,,6,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,123,0.0,0.04
3889,FF,2023-09-10,98.6,1.19,6.34,"Ragans, Cole",543807,666142,,foul,,,,,4,George Springer strikes out swinging.,R,R,L,TOR,KC,S,,,1,2,2023,1.02,1.49,-0.36,2.36,,,,0,1,Bot,,,,,521692,,,-6.531235561709067,-143.13375271204768,-8.763957056178484,15.600126383942806,34.33811918432736,-9.777904008766347,3.69,1.65,117,81.9,8,97.9,2569,6.1,716641,666142,521692,679845,686681,672580,677951,669004,664728,671221,54.39,,,,,,,,6,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,133,0.0,0.0
4118,SL,2023-09-10,87.5,1.51,6.25,"Ragans, Cole",543807,666142,,ball,,,,,13,George Springer strikes out swinging.,R,R,L,TOR,KC,B,,,0,2,2023,-0.04,0.08,-2.54,1.98,,,,0,1,Bot,,,,,521692,,,-9.643894135234389,-127.04666069256211,-4.307609971954098,1.5181595651250304,25.467988939344888,-30.60211322908498,3.76,1.71,,,,87.3,2662,6.2,716641,666142,521692,679845,686681,672580,677951,669004,664728,671221,54.28,,,,,,,,6,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,341,0.0,0.021
4157,FF,2023-09-10,97.6,1.41,6.32,"Ragans, Cole",543807,666142,,foul,,,,,5,George Springer strikes out swinging.,R,R,L,TOR,KC,S,,,0,1,2023,1.29,1.24,-0.06,2.64,,,,0,1,Bot,,,,,521692,,,-6.887859449960541,-141.8117000153472,-7.216970632474517,18.924752917371432,32.12372656807926,-13.897709595586877,3.69,1.65,251,75.5,38,97.3,2580,6.2,716641,666142,521692,679845,686681,672580,677951,669004,664728,671221,54.34,,,,,,,,6,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,133,0.0,-0.048
4316,FC,2023-09-10,93.5,1.55,6.26,"Ragans, Cole",543807,666142,,called_strike,,,,,4,George Springer strikes out swinging.,R,R,L,TOR,KC,S,,,0,0,2023,0.42,0.42,-0.78,2.85,,,,0,1,Bot,,,,,521692,,,-6.894493179186204,-136.10685500672056,-4.0013983079253785,6.656489556982526,27.848595924314164,-26.336284110566705,3.73,1.67,,,,93.6,2466,6.2,716641,666142,521692,679845,686681,672580,677951,669004,664728,671221,54.35,,,,,,,,6,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard,153,0.0,-0.038
2432,SV,2023-09-10,83.2,-2.45,5.73,"Berríos, José",658668,621244,field_out,hit_into_play,,,,,8,"Edward Olivares grounds out, shortstop Ernie Clement to first baseman Vladimir Guerrero Jr.",R,R,R,TOR,KC,X,6,ground_ball,0,1,2023,1.19,-0.55,-0.2,1.62,,521692,669004,2,1,Top,106.09,157.82,,,672386,,,2.8271996420239303,-121.21738168554644,-1.8789877285365209,11.170895216287075,24.353944770897773,-37.41880880308073,3.57,1.73,5,90.5,-17,83.3,2328,6.4,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.12,0.131,0.133,0.0,1,0,0,2,5,2,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,41,0.042,-0.41
2514,SV,2023-09-10,84.0,-2.55,5.63,"Berríos, José",658668,621244,,swinging_strike,,,,,14,"Edward Olivares grounds out, shortstop Ernie Clement to first baseman Vladimir Guerrero Jr.",R,R,R,TOR,KC,S,,,0,0,2023,1.11,-0.57,0.62,0.7,,521692,669004,2,1,Top,,,,,672386,,,5.156982033315255,-122.10119413817483,-3.797681443793018,9.862110527388804,27.388658078111398,-37.15885631034747,3.57,1.73,,,,83.8,2390,6.5,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,53.97,,,,,,,,5,1,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,38,0.0,-0.062
2634,SI,2023-09-10,94.8,-2.32,5.93,"Berríos, José",669004,621244,walk,ball,,,,,11,MJ Melendez walks.   Salvador Perez to 2nd.,R,L,R,TOR,KC,B,,,3,1,2023,-1.06,1.18,-1.79,3.0,,,521692,2,1,Top,,,,,672386,,,3.753912205553416,-137.9783929719096,-4.582649185843767,-14.333071000678787,33.5426978862579,-16.25920086085301,3.34,1.64,,,,94.5,2160,6.3,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.19,,,0.7,1,0,0,,4,5,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,223,-0.02,0.136
2664,CH,2023-09-10,86.3,-2.46,5.69,"Berríos, José",669004,621244,,blocked_ball,,,,,13,MJ Melendez walks.   Salvador Perez to 2nd.,R,L,R,TOR,KC,B,,,2,1,2023,-1.09,0.62,-0.6,0.41,,,521692,2,1,Top,,,,,672386,,,6.6538271224327135,-125.28567025173598,-7.537636704620743,-12.854370342638,26.5926247678236,-24.272137180597426,3.34,1.64,,,,86.2,1453,6.5,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.04,,,,,,,,4,4,Changeup,0,0,0,0,0,0,0,0,Strategic,Standard,241,0.0,0.082
2734,SI,2023-09-10,94.4,-2.23,5.8,"Berríos, José",669004,621244,,swinging_strike,,,,,4,MJ Melendez walks.   Salvador Perez to 2nd.,R,L,R,TOR,KC,S,,,2,0,2023,-1.28,1.0,-0.38,2.32,,,521692,2,1,Top,,,,,672386,,,7.67463594942581,-137.11615455309135,-5.531514189976449,-17.930952480408962,33.22417087775167,-18.478625202041187,3.31,1.64,,,,94.1,2153,6.4,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.09,,,,,,,,4,3,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,216,0.0,-0.044
2882,SV,2023-09-10,82.9,-2.54,5.8,"Berríos, José",669004,621244,,ball,,,,,13,MJ Melendez walks.   Salvador Perez to 2nd.,R,L,R,TOR,KC,B,,,1,0,2023,1.1,-0.62,-2.56,1.66,,,521692,2,1,Top,,,,,672386,,,-2.189129776594209,-120.7231475477002,-1.7512115387356844,11.105713331599752,25.47515402369816,-38.03277599231371,3.34,1.64,,,,82.5,2316,6.1,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.35,,,,,,,,4,2,Slurve,0,0,0,0,0,0,0,0,Strategic,Standard,44,0.0,0.032
2915,FF,2023-09-10,94.6,-2.27,5.79,"Berríos, José",669004,621244,,ball,,,,,8,MJ Melendez walks.   Salvador Perez to 2nd.,R,L,R,TOR,KC,B,,,0,0,2023,-0.42,1.4,0.08,1.58,,,521692,2,1,Top,,,,,672386,,,7.109296255157136,-137.42823311450945,-8.426524636618861,-6.985861583379685,31.256982122669204,-12.735293942093843,3.43,1.67,,,,94.7,2226,6.5,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,53.99,,,,,,,,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,220,0.0,0.026
3064,SI,2023-09-10,95.4,-2.06,5.87,"Berríos, José",521692,621244,single,hit_into_play,,,,,9,Salvador Perez singles on a sharp line drive to right fielder George Springer.,R,R,R,TOR,KC,X,9,line_drive,0,1,2023,-1.03,1.16,0.81,2.06,,,,2,1,Top,201.17,75.58,,,672386,,,9.832367955739487,-138.3647041998297,-6.94108634287237,-15.459859184087769,31.996898871653947,-15.890990228310084,3.58,1.7,356,101.8,20,95.1,2238,6.4,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.14,0.497,0.679,0.9,1,1,0,5,3,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,216,-0.012,0.151
3177,SI,2023-09-10,93.4,-2.29,5.73,"Berríos, José",521692,621244,,foul,,,,,14,Salvador Perez singles on a sharp line drive to right fielder George Springer.,R,R,R,TOR,KC,S,,,0,0,2023,-0.96,1.32,1.11,2.39,,,,2,1,Top,,,,,672386,,,10.883047885411925,-135.36963079692927,-5.679903008687851,-14.29354805259801,32.411108653774534,-14.817472853482563,3.58,1.7,194,82.2,63,93.1,2167,6.6,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,53.94,,,,,,,,3,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,219,0.0,-0.017
3250,SV,2023-09-10,83.5,-2.35,5.71,"Berríos, José",677951,621244,field_out,hit_into_play,,,,,13,"Bobby Witt Jr.  grounds out, third baseman Santiago Espinal to first baseman Vladimir Guerrero Jr.",R,R,R,TOR,KC,X,5,ground_ball,0,2,2023,1.09,-0.5,-0.03,1.06,,,,1,1,Top,104.88,169.95,,,672386,,,3.192688269310013,-121.62147448078838,-3.250741882434045,10.0857176029247,25.405376547404437,-36.70316412573816,3.52,1.7,7,85.7,-9,83.4,2325,6.3,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.17,0.117,0.105,0.0,1,0,0,2,2,3,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,34,0.015,-0.109
3343,SI,2023-09-10,94.0,-2.16,5.79,"Berríos, José",677951,621244,,foul,,,,,8,"Bobby Witt Jr.  grounds out, third baseman Santiago Espinal to first baseman Vladimir Guerrero Jr.",R,R,R,TOR,KC,S,,,0,1,2023,-0.93,1.2,-0.16,1.78,,,,1,1,Top,,,,,672386,,,7.264787252470227,-136.49821481163966,-7.316828805923984,-13.279789105405442,31.73260713949114,-15.651649320711137,3.52,1.7,196,70.9,52,94.0,2172,6.5,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,53.96,,,,,,,,2,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,216,0.0,-0.036
3515,SV,2023-09-10,82.3,-2.51,5.76,"Berríos, José",677951,621244,,called_strike,,,,,4,"Bobby Witt Jr.  grounds out, third baseman Santiago Espinal to first baseman Vladimir Guerrero Jr.",R,R,R,TOR,KC,S,,,0,0,2023,1.16,-0.48,-0.8,2.3,,,,1,1,Top,,,,,672386,,,1.6256167911205734,-119.95662614577115,-0.4062133251969316,10.901818774520953,22.97379724454641,-36.98808568135341,3.43,1.56,,,,82.3,2377,6.2,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.31,,,,,,,,2,1,Slurve,0,0,0,0,0,0,0,0,Standard,Standard,39,0.0,-0.026
3558,FF,2023-09-10,95.0,-2.53,5.82,"Berríos, José",672580,621244,field_out,hit_into_play,,,,,2,Maikel Garcia pops out to second baseman Davis Schneider.,R,R,R,TOR,KC,X,4,popup,3,2,2023,-0.63,1.38,-0.11,3.4,,,,0,1,Top,124.63,129.82,,,672386,,,7.777107918964452,-138.04535650299303,-3.6741607491145016,-10.035680764826758,36.34908253461116,-14.05475177740286,3.46,1.64,177,92.9,62,94.3,2281,6.4,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.13,0.009,0.01,0.0,1,0,0,3,1,7,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,218,0.022,-0.316
3669,SI,2023-09-10,95.9,-2.21,5.93,"Berríos, José",672580,621244,,foul,,,,,13,Maikel Garcia pops out to second baseman Davis Schneider.,R,R,R,TOR,KC,S,,,3,2,2023,-1.42,0.95,-1.12,2.37,,,,0,1,Top,,,,,672386,,,6.096594575720262,-139.43055271765544,-5.980632222054641,-19.83510490420288,30.963349386779583,-18.58470682943732,3.46,1.64,4,76.3,-30,96.1,2217,6.4,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.07,,,,,,,,1,6,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,219,0.0,0.0
3880,SI,2023-09-10,93.8,-2.22,5.84,"Berríos, José",672580,621244,,ball,,,,,11,Maikel Garcia pops out to second baseman Davis Schneider.,R,R,R,TOR,KC,B,,,2,2,2023,-1.33,1.01,-1.24,2.91,,,,0,1,Top,,,,,672386,,,5.491512121185521,-136.55446069594146,-4.1063382125095895,-17.834128788993116,30.214722134920954,-18.848710323462868,3.46,1.67,,,,94.1,2134,6.5,716641,621244,672386,665489,676914,669289,676391,593160,595281,543807,54.04,,,,,,,,1,5,Sinker,0,0,0,0,0,0,0,0,Standard,Strategic,217,0.0,0.103
